Notes	State	State Code	Year	Year Code	Month	Month Code	Deaths
	Alaska	2	2008	2008	"Jul., 2008"	Jul-08	Suppressed
	Alaska	2	2008	2008	"Aug., 2008"	Aug-08	Suppressed
	Alaska	2	2008	2008	"Sep., 2008"	Sep-08	Suppressed
	Alaska	2	2008	2008	"Oct., 2008"	Oct-08	Suppressed
	Alaska	2	2008	2008	"Nov., 2008"	Nov-08	Suppressed
	Alaska	2	2008	2008	"Dec., 2008"	Dec-08	Suppressed
	Alaska	2	2009	2009	"Jan., 2009"	Jan-09	Suppressed
	Alaska	2	2009	2009	"Feb., 2009"	Feb-09	Suppressed
	Alaska	2	2009	2009	"Mar., 2009"	Mar-09	Suppressed
	Alaska	2	2009	2009	"Apr., 2009"	Apr-09	Suppressed
	Alaska	2	2009	2009	"May, 2009"	May-09	Suppressed
	Alaska	2	2009	2009	"Jun., 2009"	Jun-09	Suppressed
	Alaska	2	2009	2009	"Jul., 2009"	Jul-09	Suppressed
	Alaska	2	2009	2009	"Aug., 2009"	Aug-09	Suppressed
	Alaska	2	2009	2009	"Sep., 2009"	Sep-09	Suppressed
	Alaska	2	2009	2009	"Oct., 2009"	Oct-09	Suppressed
	Alaska	2	2009	2009	"Nov., 2009"	Nov-09	Suppressed
	Alaska	2	2009	2009	"Dec., 2009"	Dec-09	Suppressed
	Alaska	2	2010	2010	"Jan., 2010"	Jan-10	Suppressed
	Alaska	2	2010	2010	"Feb., 2010"	Feb-10	Suppressed
	Alaska	2	2010	2010	"Mar., 2010"	Mar-10	Suppressed
	Alaska	2	2010	2010	"Apr., 2010"	Apr-10	Suppressed
	Alaska	2	2010	2010	"May, 2010"	May-10	Suppressed
	Alaska	2	2010	2010	"Jun., 2010"	Jun-10	Suppressed
	Alaska	2	2010	2010	"Jul., 2010"	Jul-10	Suppressed
	Alaska	2	2010	2010	"Aug., 2010"	Aug-10	Suppressed
	Alaska	2	2010	2010	"Sep., 2010"	Sep-10	Suppressed
	Alaska	2	2010	2010	"Oct., 2010"	Oct-10	Suppressed
	Alaska	2	2010	2010	"Nov., 2010"	Nov-10	Suppressed
	Alaska	2	2010	2010	"Dec., 2010"	Dec-10	Suppressed
	Alaska	2	2011	2011	"Jan., 2011"	Jan-11	Suppressed
	Alaska	2	2011	2011	"Feb., 2011"	Feb-11	Suppressed
	Alaska	2	2011	2011	"Mar., 2011"	Mar-11	Suppressed
	Alaska	2	2011	2011	"Apr., 2011"	Apr-11	Suppressed
	Alaska	2	2011	2011	"May, 2011"	May-11	Suppressed
	Alaska	2	2011	2011	"Jun., 2011"	Jun-11	Suppressed
	Alaska	2	2011	2011	"Jul., 2011"	Jul-11	Suppressed
	Alaska	2	2011	2011	"Aug., 2011"	Aug-11	Suppressed
	Alaska	2	2011	2011	"Sep., 2011"	Sep-11	Suppressed
	Alaska	2	2011	2011	"Oct., 2011"	Oct-11	Suppressed
	Alaska	2	2011	2011	"Nov., 2011"	Nov-11	Suppressed
	Alaska	2	2011	2011	"Dec., 2011"	Dec-11	Suppressed
	Alaska	2	2012	2012	"Jan., 2012"	Jan-12	Suppressed
	Alaska	2	2012	2012	"Feb., 2012"	Feb-12	Suppressed
	Alaska	2	2012	2012	"Mar., 2012"	Mar-12	Suppressed
	Alaska	2	2012	2012	"Apr., 2012"	Apr-12	Suppressed
	Alaska	2	2012	2012	"May, 2012"	May-12	Suppressed
	Alaska	2	2012	2012	"Jun., 2012"	Jun-12	Suppressed
	Alaska	2	2012	2012	"Jul., 2012"	Jul-12	Suppressed
	Alaska	2	2012	2012	"Aug., 2012"	Aug-12	Suppressed
	Alaska	2	2012	2012	"Sep., 2012"	Sep-12	Suppressed
